,AL0001.SHF,AL0002.SHF,AL0003.SHF,AL0004.SHF,AL0005.SHF,AL0006.SHF,AL0007.SHF,AL0008.SHF,AL0009.SHF,AL0010.SHF,AL0011.SHF,AL0012.SHF,AL0101.SHF,AL0102.SHF,AL0103.SHF,AL0104.SHF,AL0105.SHF,AL0106.SHF,AL0107.SHF,AL0108.SHF,AL0109.SHF,AL0110.SHF,AL0111.SHF,AL0112.SHF,AL0201.SHF,AL0202.SHF,AL0203.SHF,AL0204.SHF,AL0205.SHF,AL0206.SHF,AL0207.SHF,AL0208.SHF,AL0209.SHF,AL0210.SHF,AL0211.SHF,AL0212.SHF,AL0301.SHF,AL0302.SHF,AL0303.SHF,AL0304.SHF,AL0305.SHF,AL0306.SHF,AL0307.SHF,AL0308.SHF,AL0309.SHF,AL0310.SHF,AL0311.SHF,AL0312.SHF,AL0401.SHF,AL0402.SHF,AL0403.SHF,AL0404.SHF,AL0405.SHF,AL0406.SHF,AL0407.SHF,AL0408.SHF,AL0409.SHF,AL0410.SHF,AL0411.SHF,AL0412.SHF,AL0501.SHF,AL0502.SHF,AL0503.SHF,AL0504.SHF,AL0505.SHF,AL0506.SHF,AL0507.SHF,AL0508.SHF,AL0509.SHF,AL0510.SHF,AL0511.SHF,AL0512.SHF,AL0601.SHF,AL0602.SHF,AL0603.SHF,AL0604.SHF,AL0605.SHF,AL0606.SHF,AL0607.SHF,AL0608.SHF,AL0609.SHF,AL0610.SHF,AL0611.SHF,AL0612.SHF,AL0701.SHF,AL0702.SHF,AL0703.SHF,AL0704.SHF,AL0705.SHF,AL0706.SHF,AL0707.SHF,AL0708.SHF,AL0709.SHF,AL0710.SHF,AL0711.SHF,AL0712.SHF,AL0801.SHF,AL0802.SHF,AL0803.SHF,AL0804.SHF,AL0805.SHF,AL0806.SHF,AL0807.SHF,AL0808.SHF,AL0809.SHF,AL0810.SHF,AL0811.SHF,AL0812.SHF,AL0901.SHF,AL0902.SHF,AL0903.SHF,AL0904.SHF,AL0905.SHF,AL0906.SHF,AL0907.SHF,AL0908.SHF,AL0909.SHF,AL0910.SHF,AL0911.SHF,AL0912.SHF,AL1001.SHF,AL1002.SHF,AL1003.SHF,AL1004.SHF,AL1005.SHF,AL1006.SHF,AL1007.SHF,AL1008.SHF,AL1009.SHF,AL1010.SHF,AL1011.SHF,AL1012.SHF,AL1101.SHF,AL1102.SHF,AL1103.SHF,AL1104.SHF,AL1105.SHF,AL1106.SHF,AL1107.SHF,AL1108.SHF,AL1109.SHF,AL1110.SHF,AL1111.SHF,AL1112.SHF,AL1201.SHF,AL1202.SHF,AL1203.SHF,AL1204.SHF,AL1205.SHF,AL1206.SHF,AL1207.SHF,AL1208.SHF,AL1209.SHF,AL1210.SHF,AL1211.SHF,AL1212.SHF,AL1301.SHF,AL1302.SHF,AL1303.SHF,AL1304.SHF,AL1305.SHF,AL1306.SHF,AL1307.SHF,AL1308.SHF,AL1309.SHF,AL1310.SHF,AL1311.SHF,AL1312.SHF,AL1401.SHF,AL1402.SHF,AL1403.SHF,AL1404.SHF,AL1405.SHF,AL1406.SHF,AL1407.SHF,AL1408.SHF,AL1409.SHF,AL1410.SHF,AL1411.SHF,AL1412.SHF,AL1501.SHF,AL1502.SHF,AL1503.SHF,AL1504.SHF,AL1505.SHF,AL1506.SHF,AL1507.SHF,AL1508.SHF,AL1509.SHF,AL1510.SHF,AL1511.SHF,AL1512.SHF,AL1601.SHF,AL1602.SHF,AL1603.SHF,AL1604.SHF,AL1605.SHF,AL1606.SHF,AL1607.SHF,AL1608.SHF,AL1609.SHF,AL1610.SHF,AL1611.SHF,AL1612.SHF,AL1701.SHF,AL1702.SHF,AL1703.SHF,AL1704.SHF,AL1705.SHF,AL1706.SHF,AL1707.SHF,AL1708.SHF,AL1709.SHF,AL1710.SHF,AL1711.SHF,AL1712.SHF,AL1801.SHF,AL1802.SHF,AL1803.SHF,AL1804.SHF,AL1805.SHF,AL1806.SHF,AL1807.SHF,AL1808.SHF,AL1809.SHF,AL1810.SHF,AL1811.SHF,AL1812.SHF,AL1901.SHF,AL1902.SHF,AL1903.SHF
2007-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18960.0,19090.0,19110.0,19160.0,19210.0,19150.0,19160.0,19180.0,19075.0,19120.0,19200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18960.0,19050.0,19150.0,19160.0,19140.0,19160.0,19165.0,19200.0,19190.0,19215.0,19180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18870.0,18960.0,18950.0,19090.0,18880.0,19140.0,19010.0,18920.0,19060.0,19165.0,18980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18710.0,18900.0,18950.0,19000.0,18980.0,19050.0,19025.0,19180.0,19020.0,19090.0,19080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18470.0,18700.0,18790.0,18800.0,18850.0,19050.0,18970.0,18935.0,18920.0,18920.0,18960.0,18730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18250.0,18350.0,18430.0,18540.0,18600.0,18700.0,18700.0,18700.0,18660.0,18870.0,18800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17920.0,18010.0,18170.0,18150.0,18350.0,18450.0,18450.0,18780.0,18560.0,18600.0,18480.0,19000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18150.0,18300.0,18460.0,18450.0,18570.0,18780.0,18720.0,18700.0,18650.0,18660.0,18670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000.0,18180.0,18340.0,18440.0,18430.0,18500.0,18500.0,18360.0,18600.0,18500.0,18550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17900.0,18050.0,18320.0,18310.0,18500.0,18550.0,18530.0,18510.0,18660.0,18600.0,18640.0,18410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17820.0,18200.0,18330.0,18510.0,18580.0,18560.0,18530.0,18560.0,18760.0,18530.0,18700.0,18260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17810.0,18180.0,18400.0,18600.0,18560.0,18600.0,18650.0,18630.0,18600.0,18550.0,18590.0,18780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18170.0,18310.0,18520.0,18670.0,18740.0,18550.0,18700.0,18880.0,18785.0,18740.0,18680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18180.0,18420.0,18700.0,18730.0,18740.0,18670.0,18750.0,18775.0,18630.0,18800.0,,18700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18410.0,18750.0,18830.0,18960.0,18950.0,18950.0,19000.0,18950.0,18660.0,18860.0,18890.0,18860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18330.0,18420.0,18620.0,18660.0,18450.0,18800.0,18800.0,18840.0,18620.0,18700.0,18720.0,18680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18240.0,18420.0,18630.0,18690.0,18740.0,18750.0,18750.0,18780.0,18800.0,18730.0,18730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18280.0,18350.0,18580.0,18660.0,18720.0,18900.0,18750.0,18800.0,18860.0,18800.0,18780.0,18800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18020.0,18130.0,18450.0,18600.0,18650.0,18700.0,18680.0,18620.0,18550.0,18620.0,18620.0,18900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17680.0,18110.0,18290.0,18490.0,18660.0,18800.0,18800.0,18825.0,18840.0,18850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17800.0,18210.0,18440.0,18600.0,18780.0,18800.0,18850.0,18890.0,19180.0,18830.0,19030.0,18860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17810.0,18000.0,18240.0,18490.0,18580.0,18630.0,18600.0,18680.0,18800.0,18620.0,18700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17880.0,18020.0,18240.0,18370.0,18600.0,18700.0,18610.0,18755.0,18700.0,18810.0,18670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17600.0,17770.0,17900.0,18120.0,18350.0,18060.0,18220.0,18505.0,18300.0,18050.0,18180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16710.0,17970.0,18050.0,18300.0,18430.0,18585.0,18670.0,18730.0,18730.0,18680.0,18680.0,18400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17550.0,17550.0,17710.0,17960.0,18000.0,18210.0,18500.0,18510.0,18200.0,18680.0,18430.0,18670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17660.0,17940.0,18100.0,18220.0,18450.0,18600.0,18650.0,18550.0,18660.0,18740.0,18800.0,18800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17850.0,17990.0,18120.0,18330.0,18680.0,18650.0,18800.0,18880.0,18900.0,19085.0,18910.0,19050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17730.0,17920.0,18020.0,18290.0,18450.0,18610.0,18660.0,18760.0,,18760.0,18650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17720.0,17980.0,18130.0,18280.0,18530.0,18680.0,18760.0,18880.0,18840.0,18770.0,18960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17770.0,17960.0,18180.0,18350.0,18550.0,18710.0,18610.0,18900.0,18980.0,19100.0,18900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17700.0,17980.0,18200.0,18330.0,18500.0,18630.0,18770.0,18820.0,18900.0,18920.0,18980.0,18990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17820.0,18040.0,18160.0,18300.0,18560.0,18660.0,18860.0,18660.0,19000.0,,18930.0,19140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17690.0,17690.0,17880.0,18000.0,18220.0,18410.0,18630.0,18550.0,18530.0,18800.0,18790.0,18820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17680.0,17930.0,18030.0,18240.0,18400.0,18500.0,18610.0,18780.0,18630.0,,18760.0,19000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17750.0,17920.0,18050.0,18200.0,18370.0,18430.0,18600.0,18650.0,18700.0,18775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17750.0,17940.0,18080.0,18230.0,18380.0,18450.0,18610.0,18750.0,18580.0,18620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17760.0,17940.0,18140.0,18320.0,18430.0,18560.0,18660.0,18900.0,18700.0,18620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17700.0,17870.0,18040.0,18150.0,18380.0,18480.0,18590.0,18800.0,18715.0,18510.0,18910.0,18550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17620.0,17800.0,18020.0,18160.0,18280.0,18470.0,18550.0,18635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17500.0,17770.0,17960.0,18120.0,18280.0,18450.0,18410.0,18580.0,18630.0,18820.0,19200.0,19190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17510.0,17800.0,17990.0,18210.0,18450.0,18580.0,18810.0,18900.0,18950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
